customerID,churn_probability,driver_1,driver_2,driver_3,recommended_action,expected_monthly_loss
7780-OTDSO,0.6748139468447412,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,67.08
2472-OVKUP,0.6745241743776208,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,61.38
1285-OKIPP,0.6742069416287152,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.87
7394-FKDNK,0.6739554678392795,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,60.29
9507-EXLTT,0.6733801545427963,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.43
3453-RTHJQ,0.6731731727165959,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,46.52
8413-VONUO,0.6729092963403218,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,64.36
3198-VELRD,0.6728847754190601,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,57.03
5299-RULOA,0.6724130883232907,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,67.41
6786-OBWQR,0.6717255164506962,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,54.31
2867-UIMSS,0.6716443904845705,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,54.07
0722-SVSFK,0.671177602189039,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,67.39
3317-VLGQT,0.6710533179830258,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,52.41
2074-GKOWZ,0.670975784361657,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,60.09
9019-QVLZD,0.6707195681957795,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.36
3393-FMZPV,0.6704863232884503,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,67.22
0480-BIXDE,0.6703141247068685,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,64.89
4274-OWWYO,0.6702212541014463,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.83
0689-NKYLF,0.67003791211348,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,55.75
7198-GLXTC,0.6699259168762457,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,52.92
6772-KSATR,0.6692853704094333,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,54.68
6029-WTIPC,0.6692180577914076,InternetService=Fiber optic,TotalCharges,Contract=Month-to-month,Price/quality review call for fiber plan,67.66
7206-PQBBZ,0.6690670704870141,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,46.97
1965-AKTSX,0.6686502996374267,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,52.79
6416-TVAIH,0.6686173607657422,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,45.8
1508-DFXCU,0.6683062668187425,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,54.43
5293-WXJAK,0.6683024932564801,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,69.54
0925-VYDLG,0.668269872717752,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,50.29
9850-OWRHQ,0.6681299662793098,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.51
0390-DCFDQ,0.6680777633944899,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,47.07
5095-AESKG,0.6674080130735182,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,61.07
1342-JPNKI,0.6669177767764782,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,57.39
2809-ZMYOQ,0.6666559179719295,InternetService=Fiber optic,Contract=Month-to-month,TotalCharges,Price/quality review call for fiber plan,67.57
8397-MVTAZ,0.6665013077854062,InternetService=Fiber optic,TotalCharges,Contract=Month-to-month,Price/quality review call for fiber plan,66.68
5027-QPKTE,0.6660907449227738,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,46.19
3797-VTIDR,0.6660170104911272,tenure,MonthlyCharges,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,15.62
8063-GBATB,0.6658574453672432,InternetService=Fiber optic,tenure,Contract=Month-to-month,Price/quality review call for fiber plan,56.76
3370-HXOPH,0.6653764801370597,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,50.64
6424-ELEYH,0.6653718556225421,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.74
5228-EXCET,0.6648081471992469,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.75
2984-AFWNC,0.6644065856385853,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,63.38
4291-SHSBH,0.6643774717868194,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,46.21
6110-OHIHY,0.6639432400881451,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,52.62
3765-JXVKY,0.663890770821661,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.59
7615-ESMYF,0.6635387227928746,tenure,MonthlyCharges,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,29.59
4283-FUTGF,0.6630668364729625,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,52.95
8861-HGGKB,0.6630599715521317,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,57.32
3677-IYRBF,0.6629646531795437,tenure,MonthlyCharges,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,20.15
5570-PTWEH,0.6629503885705894,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.82
8309-IEYJD,0.6629119338729325,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,46.8
0420-HLGXF,0.6627939944659246,TotalCharges,InternetService=Fiber optic,Contract=Month-to-month,Price/quality review call for fiber plan,66.11
6899-PPEEA,0.6627010113442221,InternetService=Fiber optic,TotalCharges,Contract=Month-to-month,Price/quality review call for fiber plan,63.98
8010-EZLOU,0.6626697490224354,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.15
9121-PHQSR,0.6625413573017461,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,56.35
6275-YDUVO,0.6624652277555945,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,57.1
8873-GLDMH,0.662348831296124,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,48.91
1853-UDXBW,0.6621367788398518,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,46.35
3001-UNBTL,0.6621084970196559,InternetService=Fiber optic,Contract=Month-to-month,InternetService=DSL,Price/quality review call for fiber plan,68.83
1309-BXVOQ,0.661983975999444,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,70.24
0928-XUTSN,0.6616567734854869,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.26
2276-YDAVZ,0.6614698735032717,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.68
1602-IJQQE,0.6614650396024554,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.84
6712-OAWRH,0.6613721978116989,InternetService=Fiber optic,tenure,Contract=Month-to-month,Price/quality review call for fiber plan,60.35
8868-WOZGU,0.6613123021456739,InternetService=Fiber optic,Contract=Month-to-month,tenure,Price/quality review call for fiber plan,69.9
4301-VVZKA,0.6612341189905191,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.86
2254-DLXRI,0.6611604628060409,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,52.33
2845-AFFTX,0.660822339425873,TotalCharges,InternetService=Fiber optic,Contract=Month-to-month,Price/quality review call for fiber plan,65.95
4770-UEZOX,0.6607678396194949,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.39
2737-YNGYW,0.6606349914562641,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.21
3049-NDXFL,0.6604305338447096,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,56.66
3871-IKPYH,0.6604099926903522,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,45.63
6376-GAHQE,0.6603062421323324,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,51.4
5117-IFGPS,0.6602446572197641,InternetService=Fiber optic,Contract=Month-to-month,InternetService=DSL,Price/quality review call for fiber plan,55.66
8648-PFRMP,0.6597340843281324,tenure,MonthlyCharges,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,30.58
5196-SGOAK,0.6595471073356257,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,49.93
3427-GGZZI,0.6594680161409378,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,58.76
9921-ZVRHG,0.6594349633824212,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,53.05
6595-YGXIT,0.6591678941865711,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,58.63
8017-LXHFA,0.6590779778351772,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,62.45
3663-MITLP,0.6588244750531563,tenure,InternetService=Fiber optic,Contract=Month-to-month,Enroll in 90-day onboarding check-in program,66.71
1866-RZZQS,0.6586594751897046,TotalCharges,InternetService=Fiber optic,Contract=Month-to-month,Price/quality review call for fiber plan,64.81
